"","To.OriginalRow","From.OriginalRow","km","To.xcord","To.ycord","From.xcord","From.ycord","BetaSim","Sorenson","MNTD"
"204",2,7950,17610.7276355662,-2286282.1083801,8710047.84807365,5313717.8916199,1518047.84807365,0.637150354469047,1,3.83799673101431
"205",2,7958,14776.6777240449,-2286282.1083801,8710047.84807365,9213717.8916199,1518047.84807365,0.456114111989385,1,4.48484944065487
"206",2,8061,5025.53389030918,-2286282.1083801,8710047.84807365,9213717.8916199,1394047.84807365,0.600381455195089,1,4.48484944065487
"207",2,8277,0.000134414476389852,-2286282.1083801,8710047.84807365,12313717.8916199,1146047.84807365,0.600381455195089,1,4.6459472861326
"208",2,8378,12129.5470426954,-2286282.1083801,8710047.84807365,10413717.8916199,1022047.84807365,0.600381455195089,1,3.19161050614709
"209",2,8476,16632.4527390839,-2286282.1083801,8710047.84807365,9313717.8916199,898047.84807365,0.600381455195089,1,4.08466762709927
"210",2,8586,10499.2492220546,-2286282.1083801,8710047.84807365,12213717.8916199,774047.84807365,0.600381455195089,1,3.98445766635208
"211",2,8684,6292.26667408069,-2286282.1083801,8710047.84807365,12013717.8916199,650047.84807365,0.492502832576115,1,3.61547894347519
"212",2,8766,5025.53389034637,-2286282.1083801,8710047.84807365,10013717.8916199,526047.84807365,0.600381455195089,1,4.0767031812437
"213",2,9131,13358.8645884037,-2286282.1083801,8710047.84807365,13013717.8916199,30047.8480736502,0.623358963612281,1,4.48858629822641
"214",2,9220,16632.4527390975,-2286282.1083801,8710047.84807365,12113717.8916199,-93952.1519263498,0.648439693065415,1,4.32641004846777
"215",2,9223,5730.15974636811,-2286282.1083801,8710047.84807365,12713717.8916199,-93952.1519263498,0.595949012677471,1,3.99491298612266
"216",2,9320,5372.66301342785,-2286282.1083801,8710047.84807365,12313717.8916199,-217952.15192635,0.600381455195089,1,3.71692448655593
"217",2,9444,10499.2492220026,-2286282.1083801,8710047.84807365,15013717.8916199,-341952.15192635,0.627854049148612,1,4.33001075521193
"218",2,9552,7554.86328471953,-2286282.1083801,8710047.84807365,14513717.8916199,-465952.15192635,0.600381455195089,1,3.83872992531924
"219",2,9632,14776.6777241988,-2286282.1083801,8710047.84807365,5613717.8916199,-589952.15192635,0.589973663953293,1,3.85282392970828
"220",2,9732,13300.2498922044,-2286282.1083801,8710047.84807365,10213717.8916199,-713952.15192635,0.537993253351283,1,Inf
"221",2,9760,6292.26667411562,-2286282.1083801,8710047.84807365,15413717.8916199,-713952.15192635,0.600381455195089,1,3.83856759268618
"222",2,9959,13823.1940969457,-2286282.1083801,8710047.84807365,15613717.8916199,-961952.15192635,0.581500378252375,1,4.41769860085569
"223",2,9961,4179.70265794935,-2286282.1083801,8710047.84807365,15813717.8916199,-961952.15192635,0.648439693065415,1,4.43870031852105
"224",2,10055,17610.7276355535,-2286282.1083801,8710047.84807365,14513717.8916199,-1085952.15192635,0.600381455195089,1,4.25431553729843
"225",2,10062,5025.53389022849,-2286282.1083801,8710047.84807365,15713717.8916199,-1085952.15192635,0.648439693065415,1,4.17494896464221
"226",2,10147,13435.9194629252,-2286282.1083801,8710047.84807365,15813717.8916199,-1209952.15192635,0.600381455195089,1,4.90203821717985
"227",2,10148,6292.26667415008,-2286282.1083801,8710047.84807365,15913717.8916199,-1209952.15192635,0.600381455195089,1,4.38746549415178
"228",2,10221,10499.2492218418,-2286282.1083801,8710047.84807365,12213717.8916199,-1333952.15192635,0.600381455195089,1,3.93752479584249
"229",2,10297,4452.95486277301,-2286282.1083801,8710047.84807365,4313717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"230",2,10298,4179.70265798994,-2286282.1083801,8710047.84807365,4413717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"231",2,10473,4179.70265794852,-2286282.1083801,8710047.84807365,16413717.8916199,-1705952.15192635,0.532236657575276,1,4.62602108106169
"232",2,10545,9260.89492006825,-2286282.1083801,8710047.84807365,12213717.8916199,-1829952.15192635,0.600381455195089,1,4.17149290494094
"233",2,10561,5372.66301336332,-2286282.1083801,8710047.84807365,16313717.8916199,-1829952.15192635,0.648439693065415,1,4.04855602419827
"234",2,10654,7554.86328476436,-2286282.1083801,8710047.84807365,16313717.8916199,-1953952.15192635,0.648439693065415,1,4.04855602419827
"235",2,10656,13435.9194630958,-2286282.1083801,8710047.84807365,17513717.8916199,-1953952.15192635,0.532236657575276,1,4.39542033377579
"236",2,10723,11668.7270398453,-2286282.1083801,8710047.84807365,4613717.8916199,-2077952.15192635,0.648439693065415,1,3.46027138696511
"237",2,10751,16130.9329470353,-2286282.1083801,8710047.84807365,17313717.8916199,-2077952.15192635,0.532236657575276,1,4.39542033377579
"238",2,10752,11047.2202618058,-2286282.1083801,8710047.84807365,17413717.8916199,-2077952.15192635,0.55940664869498,1,4.71689049098686
"239",2,10753,7554.8632847749,-2286282.1083801,8710047.84807365,17513717.8916199,-2077952.15192635,0.648439693065415,1,4.71689049098686
"240",2,10845,13716.0384127167,-2286282.1083801,8710047.84807365,16413717.8916199,-2201952.15192635,0.64009913921698,1,4.21647328065851
"241",2,10846,5025.53389030089,-2286282.1083801,8710047.84807365,17213717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"242",2,10847,11047.2202617755,-2286282.1083801,8710047.84807365,17313717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"243",2,10903,9260.89492020733,-2286282.1083801,8710047.84807365,4413717.8916199,-2325952.15192635,0.648439693065415,1,3.43882209551664
"244",2,10934,8323.56082560372,-2286282.1083801,8710047.84807365,16413717.8916199,-2325952.15192635,0.55940664869498,1,4.85767168962144
"245",2,10989,17811.819451173,-2286282.1083801,8710047.84807365,4413717.8916199,-2449952.15192635,0.648439693065415,1,3.48520987495374
"246",2,10993,9585.56385976885,-2286282.1083801,8710047.84807365,5513717.8916199,-2449952.15192635,0.596665346903024,1,3.91169674872286
"247",2,11079,12129.5470427437,-2286282.1083801,8710047.84807365,4413717.8916199,-2573952.15192635,0.648439693065415,1,3.41472605043522
"248",2,11116,5730.15974638603,-2286282.1083801,8710047.84807365,15813717.8916199,-2573952.15192635,0.648439693065415,1,4.72398818542846
"249",2,11117,1983.54212290601,-2286282.1083801,8710047.84807365,15913717.8916199,-2573952.15192635,0.596665346903024,1,4.39605290746757
"250",2,11171,6151.98826806651,-2286282.1083801,8710047.84807365,4413717.8916199,-2697952.15192635,0.648439693065415,1,3.47690462580454
"251",2,11473,17610.7276355536,-2286282.1083801,8710047.84807365,14413717.8916199,-3069952.15192635,0.600381455195089,1,4.01460561555059
"252",2,11474,9585.56385977733,-2286282.1083801,8710047.84807365,-6686282.1083801,-3193952.15192635,0.523615280126096,1,3.5130184219122
"253",2,11687,17610.7276356014,-2286282.1083801,8710047.84807365,12813717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"254",2,11688,13554.1048747031,-2286282.1083801,8710047.84807365,12913717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"255",2,11762,13716.0384127179,-2286282.1083801,8710047.84807365,12913717.8916199,-3565952.15192635,0.600381455195089,1,3.45318583673266
"256",2,11877,13716.0384127236,-2286282.1083801,8710047.84807365,10613717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"257",2,11878,5484.8527066228,-2286282.1083801,8710047.84807365,10713717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"258",2,11943,11047.2202618262,-2286282.1083801,8710047.84807365,10613717.8916199,-3937952.15192635,0.648439693065415,1,3.3010623122216
"259",2,11998,1983.54212296764,-2286282.1083801,8710047.84807365,10213717.8916199,-4061952.15192635,0.648439693065415,1,4.05490756868644
"260",2,12001,8063.58668974599,-2286282.1083801,8710047.84807365,10513717.8916199,-4061952.15192635,0.648439693065415,1,3.3010623122216
"261",2,12019,5372.66301338617,-2286282.1083801,8710047.84807365,13213717.8916199,-4061952.15192635,0.648439693065415,1,4.10365097850073
"262",2,12045,13554.1048747058,-2286282.1083801,8710047.84807365,10213717.8916199,-4185952.15192635,0.648439693065415,1,4.05490756868644
"263",2,12052,11934.9845276373,-2286282.1083801,8710047.84807365,12213717.8916199,-4185952.15192635,0.456114111989385,1,4.55551847065098
"264",2,12053,11668.7270398954,-2286282.1083801,8710047.84807365,12313717.8916199,-4185952.15192635,0.549072071851642,1,4.36912799987159
"265",2,12059,13716.0384126924,-2286282.1083801,8710047.84807365,12913717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"266",2,12060,8323.56082566234,-2286282.1083801,8710047.84807365,13013717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"267",2,12082,16130.9329469979,-2286282.1083801,8710047.84807365,12213717.8916199,-4309952.15192635,0.627294422944358,1,4.37475001649434
"268",2,12088,7554.86328486514,-2286282.1083801,8710047.84807365,12813717.8916199,-4309952.15192635,0.648439693065415,1,4.01328400601236
"269",2,12093,1983.5421231278,-2286282.1083801,8710047.84807365,13313717.8916199,-4309952.15192635,0.648439693065415,1,3.90072184097908
"270",2,12136,7131.25964356025,-2286282.1083801,8710047.84807365,12113717.8916199,-4557952.15192635,0.565982523939104,1,4.3973329849878
"271",2,12138,7131.25964344124,-2286282.1083801,8710047.84807365,12313717.8916199,-4557952.15192635,0.600381455195089,1,4.17094219418172
"272",2,12164,9585.56385974845,-2286282.1083801,8710047.84807365,12513717.8916199,-4681952.15192635,0.648439693065415,1,4.36980143316675
"273",2,12165,6292.26667406121,-2286282.1083801,8710047.84807365,12613717.8916199,-4681952.15192635,0.648439693065415,1,4.14064085870221
"274",3,361,13719.3597910197,-2186282.1083801,8710047.84807365,1113717.8916199,7842047.84807365,0.471728891925041,1,3.55003606746498
"275",3,483,4196.14245427314,-2186282.1083801,8710047.84807365,813717.891619898,7718047.84807365,0.451997137049208,1,3.51734520759854
"276",3,727,13811.3111868548,-2186282.1083801,8710047.84807365,9913717.8916199,7594047.84807365,0.257080511668882,1,4.0370334282703
"277",3,1591,15943.0382221919,-2186282.1083801,8710047.84807365,-10686282.1083801,6850047.84807365,0.451997137049208,1,3.76791332659398
"278",3,1753,4815.92591557131,-2186282.1083801,8710047.84807365,-9186282.1083801,6726047.84807365,0.451997137049208,1,3.4193703976521
"279",3,1900,4387.93039052423,-2186282.1083801,8710047.84807365,-10486282.1083801,6602047.84807365,0.451997137049208,1,3.49503882860692
"280",3,1901,8905.90972561314,-2186282.1083801,8710047.84807365,-10386282.1083801,6602047.84807365,0.451997137049208,1,3.67309569621398
"281",3,1902,9750.29939899992,-2186282.1083801,8710047.84807365,-10286282.1083801,6602047.84807365,0.451997137049208,1,3.82637106285035
"282",3,2051,8626.0622166865,-2186282.1083801,8710047.84807365,-9386282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"283",3,2052,12991.7407297891,-2186282.1083801,8710047.84807365,-9286282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"284",3,2198,13533.2582340162,-2186282.1083801,8710047.84807365,-11486282.1083801,6354047.84807365,0.171465276452009,1,3.43037263190111
"285",3,2199,14776.6777241981,-2186282.1083801,8710047.84807365,-9386282.1083801,6354047.84807365,0.451997137049208,1,3.64080968243115
"286",3,2356,8661.29557370048,-2186282.1083801,8710047.84807365,11513717.8916199,6354047.84807365,0.352166794636731,1,3.80555146474948
"287",3,2361,9750.299399039,-2186282.1083801,8710047.84807365,-9686282.1083801,6230047.84807365,0.451997137049208,1,3.71001078106629
"288",3,2362,13358.8645883565,-2186282.1083801,8710047.84807365,-9586282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"289",3,2363,16888.012958351,-2186282.1083801,8710047.84807365,-9486282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"290",3,2531,1503.48298782973,-2186282.1083801,8710047.84807365,-9686282.1083801,6106047.84807365,0.451997137049208,1,3.71001078106629
"291",3,2932,17811.8194511148,-2186282.1083801,8710047.84807365,-4186282.1083801,5858047.84807365,0.376357559280505,1,3.66356337985799
"292",3,3048,1503.48298780363,-2186282.1083801,8710047.84807365,11813717.8916199,5858047.84807365,0.0084831039385479,1,2.96828536177005
"293",3,3097,17146.4536184906,-2186282.1083801,8710047.84807365,-4786282.1083801,5734047.84807365,0.376357559280505,1,3.16293639911972
"294",3,3439,14701.9634124684,-2186282.1083801,8710047.84807365,-4286282.1083801,5486047.84807365,0.376357559280505,1,3.37212542684302
"295",3,3554,5689.71593740989,-2186282.1083801,8710047.84807365,12013717.8916199,5486047.84807365,0.171465276452009,1,3.98316495311019
"296",3,3717,8661.29557375663,-2186282.1083801,8710047.84807365,11913717.8916199,5362047.84807365,0.0084831039385479,1,3.01579909240047
"297",3,5275,14701.9634124738,-2186282.1083801,8710047.84807365,-1586282.1083801,3998047.84807365,0.530631181388248,1,4.04353000154021
"298",3,5838,17610.7276355524,-2186282.1083801,8710047.84807365,11213717.8916199,3626047.84807365,0.180796303057171,1,3.34839714625088
"299",3,5988,8661.29557371202,-2186282.1083801,8710047.84807365,12013717.8916199,3502047.84807365,0.600381455195089,1,4.31586108652829
"300",3,6011,16025.374320058,-2186282.1083801,8710047.84807365,-1586282.1083801,3378047.84807365,0.500055374919535,1,3.86716139609834
"301",3,6012,4918.18289441181,-2186282.1083801,8710047.84807365,-1486282.1083801,3378047.84807365,0.500055374919535,1,3.99575509508468
"302",3,6288,12988.2126952121,-2186282.1083801,8710047.84807365,-10386282.1083801,3130047.84807365,0.551644020028799,1,4.28275191108852
"303",3,6837,13811.311186863,-2186282.1083801,8710047.84807365,11113717.8916199,2758047.84807365,0.180796303057171,1,4.04742112635078
"304",3,6842,11507.1326836649,-2186282.1083801,8710047.84807365,-10186282.1083801,2634047.84807365,0.62125533480748,1,Inf
"305",3,7480,8275.4534882445,-2186282.1083801,8710047.84807365,-5986282.1083801,2014047.84807365,0.600381455195089,1,4.40415805216977
"306",3,7691,12276.1339082576,-2186282.1083801,8710047.84807365,-5986282.1083801,1766047.84807365,0.637820364060153,1,3.8616962378576
"307",3,7861,12991.740729782,-2186282.1083801,8710047.84807365,9113717.8916199,1642047.84807365,0.600381455195089,1,3.29976098457616
"308",3,7950,0,-2186282.1083801,8710047.84807365,5313717.8916199,1518047.84807365,0.637150354469047,1,3.83799673101431
"309",3,7958,2954.39337576753,-2186282.1083801,8710047.84807365,9213717.8916199,1518047.84807365,0.456114111989385,1,4.48484944065487
"310",3,8061,16025.3743200297,-2186282.1083801,8710047.84807365,9213717.8916199,1394047.84807365,0.600381455195089,1,4.48484944065487
"311",3,8277,17610.7276355598,-2186282.1083801,8710047.84807365,12313717.8916199,1146047.84807365,0.600381455195089,1,4.6459472861326
"312",3,8378,10335.8061776205,-2186282.1083801,8710047.84807365,10413717.8916199,1022047.84807365,0.600381455195089,1,3.19161050614709
"313",3,8476,5830.45138626649,-2186282.1083801,8710047.84807365,9313717.8916199,898047.84807365,0.600381455195089,1,4.08466762709927
"314",3,8586,11934.9845276914,-2186282.1083801,8710047.84807365,12213717.8916199,774047.84807365,0.600381455195089,1,3.98445766635208
"315",3,8684,14701.9634124638,-2186282.1083801,8710047.84807365,12013717.8916199,650047.84807365,0.492502832576115,1,3.61547894347519
"316",3,8766,17146.4536184817,-2186282.1083801,8710047.84807365,10013717.8916199,526047.84807365,0.600381455195089,1,4.0767031812437
"317",3,9131,4918.1828943609,-2186282.1083801,8710047.84807365,13013717.8916199,30047.8480736502,0.623358963612281,1,4.48858629822641
"318",3,9220,5830.45138625214,-2186282.1083801,8710047.84807365,12113717.8916199,-93952.1519263498,0.648439693065415,1,4.32641004846777
"319",3,9223,15943.0382221833,-2186282.1083801,8710047.84807365,12713717.8916199,-93952.1519263498,0.595949012677471,1,3.99491298612266
"320",3,9320,12276.1339081754,-2186282.1083801,8710047.84807365,12313717.8916199,-217952.15192635,0.600381455195089,1,3.71692448655593
"321",3,9444,11934.9845277403,-2186282.1083801,8710047.84807365,15013717.8916199,-341952.15192635,0.627854049148612,1,4.33001075521193
"322",3,9552,13719.359791019,-2186282.1083801,8710047.84807365,14513717.8916199,-465952.15192635,0.600381455195089,1,3.83872992531924
"323",3,9632,5689.71593746298,-2186282.1083801,8710047.84807365,5613717.8916199,-589952.15192635,0.589973663953293,1,3.85282392970828
"324",3,9732,8626.06221656561,-2186282.1083801,8710047.84807365,10213717.8916199,-713952.15192635,0.537993253351283,1,Inf
"325",3,9760,16025.3743200608,-2186282.1083801,8710047.84807365,15413717.8916199,-713952.15192635,0.600381455195089,1,3.83856759268618
"326",3,9959,4452.95486278114,-2186282.1083801,8710047.84807365,15613717.8916199,-961952.15192635,0.581500378252375,1,4.41769860085569
"327",3,9961,16888.0129583907,-2186282.1083801,8710047.84807365,15813717.8916199,-961952.15192635,0.648439693065415,1,4.43870031852105
"328",3,10055,0,-2186282.1083801,8710047.84807365,14513717.8916199,-1085952.15192635,0.600381455195089,1,4.25431553729843
"329",3,10062,16025.3743200699,-2186282.1083801,8710047.84807365,15713717.8916199,-1085952.15192635,0.648439693065415,1,4.17494896464221
"330",3,10147,4196.14245433443,-2186282.1083801,8710047.84807365,15813717.8916199,-1209952.15192635,0.600381455195089,1,4.90203821717985
"331",3,10148,16025.3743200321,-2186282.1083801,8710047.84807365,15913717.8916199,-1209952.15192635,0.600381455195089,1,4.38746549415178
"332",3,10221,9759.35165498524,-2186282.1083801,8710047.84807365,12213717.8916199,-1333952.15192635,0.600381455195089,1,3.93752479584249
"333",3,10297,17146.453618527,-2186282.1083801,8710047.84807365,4313717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"334",3,10298,17811.8194511507,-2186282.1083801,8710047.84807365,4413717.8916199,-1457952.15192635,0.548145832187015,1,4.19544477584365
"335",3,10473,17811.8194512028,-2186282.1083801,8710047.84807365,16413717.8916199,-1705952.15192635,0.532236657575276,1,4.62602108106169
"336",3,10545,10335.8061776166,-2186282.1083801,8710047.84807365,12213717.8916199,-1829952.15192635,0.600381455195089,1,4.17149290494094
"337",3,10561,13358.8645883484,-2186282.1083801,8710047.84807365,16313717.8916199,-1829952.15192635,0.648439693065415,1,4.04855602419827
"338",3,10654,13719.3597909806,-2186282.1083801,8710047.84807365,16313717.8916199,-1953952.15192635,0.648439693065415,1,4.04855602419827
"339",3,10656,6576.48655395402,-2186282.1083801,8710047.84807365,17513717.8916199,-1953952.15192635,0.532236657575276,1,4.39542033377579
"340",3,10723,9750.29939908765,-2186282.1083801,8710047.84807365,4613717.8916199,-2077952.15192635,0.648439693065415,1,3.46027138696511
"341",3,10751,1503.48298773609,-2186282.1083801,8710047.84807365,17313717.8916199,-2077952.15192635,0.532236657575276,1,4.39542033377579
"342",3,10752,6576.48655392107,-2186282.1083801,8710047.84807365,17413717.8916199,-2077952.15192635,0.55940664869498,1,4.71689049098686
"343",3,10753,13719.3597909605,-2186282.1083801,8710047.84807365,17513717.8916199,-2077952.15192635,0.648439693065415,1,4.71689049098686
"344",3,10845,4511.14073937634,-2186282.1083801,8710047.84807365,16413717.8916199,-2201952.15192635,0.64009913921698,1,4.21647328065851
"345",3,10846,17146.4536185294,-2186282.1083801,8710047.84807365,17213717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"346",3,10847,6576.48655395253,-2186282.1083801,8710047.84807365,17313717.8916199,-2201952.15192635,0.55940664869498,1,4.71689049098686
"347",3,10903,12991.7407299029,-2186282.1083801,8710047.84807365,4413717.8916199,-2325952.15192635,0.648439693065415,1,3.43882209551664
"348",3,10934,13358.8645883862,-2186282.1083801,8710047.84807365,16413717.8916199,-2325952.15192635,0.55940664869498,1,4.85767168962144
"349",3,10989,4387.93039048679,-2186282.1083801,8710047.84807365,4413717.8916199,-2449952.15192635,0.648439693065415,1,3.48520987495374
"350",3,10993,8275.45348825639,-2186282.1083801,8710047.84807365,5513717.8916199,-2449952.15192635,0.596665346903024,1,3.91169674872286
"351",3,11079,10335.8061775723,-2186282.1083801,8710047.84807365,4413717.8916199,-2573952.15192635,0.648439693065415,1,3.41472605043522
"352",3,11116,15943.0382221633,-2186282.1083801,8710047.84807365,15813717.8916199,-2573952.15192635,0.648439693065415,1,4.72398818542846
"353",3,11117,15943.0382222076,-2186282.1083801,8710047.84807365,15913717.8916199,-2573952.15192635,0.596665346903024,1,4.39605290746757
"354",3,11171,11507.1326835181,-2186282.1083801,8710047.84807365,4413717.8916199,-2697952.15192635,0.648439693065415,1,3.47690462580454
"355",3,11473,0,-2186282.1083801,8710047.84807365,14413717.8916199,-3069952.15192635,0.600381455195089,1,4.01460561555059
"356",3,11474,8275.45348824662,-2186282.1083801,8710047.84807365,-6686282.1083801,-3193952.15192635,0.523615280126096,1,3.5130184219122
"357",3,11687,0,-2186282.1083801,8710047.84807365,12813717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"358",3,11688,4655.77824846274,-2186282.1083801,8710047.84807365,12913717.8916199,-3441952.15192635,0.600381455195089,1,3.45681262065531
"359",3,11762,4511.14073937316,-2186282.1083801,8710047.84807365,12913717.8916199,-3565952.15192635,0.600381455195089,1,3.45318583673266
"360",3,11877,4655.77824845948,-2186282.1083801,8710047.84807365,10613717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"361",3,11878,15244.2015155787,-2186282.1083801,8710047.84807365,10713717.8916199,-3813952.15192635,0.648439693065415,1,4.05490756868644
"362",3,11943,6576.48655390235,-2186282.1083801,8710047.84807365,10613717.8916199,-3937952.15192635,0.648439693065415,1,3.3010623122216
"363",3,11998,17811.8194510831,-2186282.1083801,8710047.84807365,10213717.8916199,-4061952.15192635,0.648439693065415,1,4.05490756868644
"364",3,12001,9750.29939892897,-2186282.1083801,8710047.84807365,10513717.8916199,-4061952.15192635,0.648439693065415,1,3.3010623122216
"365",3,12019,12276.1339082035,-2186282.1083801,8710047.84807365,13213717.8916199,-4061952.15192635,0.648439693065415,1,4.10365097850073
"366",3,12045,4815.92591558485,-2186282.1083801,8710047.84807365,10213717.8916199,-4185952.15192635,0.648439693065415,1,4.05490756868644
"367",3,12052,5689.71593742955,-2186282.1083801,8710047.84807365,12213717.8916199,-4185952.15192635,0.456114111989385,1,4.55551847065098
"368",3,12053,9750.29939905998,-2186282.1083801,8710047.84807365,12313717.8916199,-4185952.15192635,0.549072071851642,1,4.36912799987159
"369",3,12059,4511.14073941247,-2186282.1083801,8710047.84807365,12913717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"370",3,12060,13719.3597909262,-2186282.1083801,8710047.84807365,13013717.8916199,-4185952.15192635,0.648439693065415,1,3.90072184097908
"371",3,12082,1503.48298777888,-2186282.1083801,8710047.84807365,12213717.8916199,-4309952.15192635,0.627294422944358,1,4.37475001649434
"372",3,12088,14701.9634124204,-2186282.1083801,8710047.84807365,12813717.8916199,-4309952.15192635,0.648439693065415,1,4.01328400601236
"373",3,12093,17811.8194511262,-2186282.1083801,8710047.84807365,13313717.8916199,-4309952.15192635,0.648439693065415,1,3.90072184097908
"374",3,12136,15244.2015155224,-2186282.1083801,8710047.84807365,12113717.8916199,-4557952.15192635,0.565982523939104,1,4.3973329849878
"375",3,12138,13811.3111868696,-2186282.1083801,8710047.84807365,12313717.8916199,-4557952.15192635,0.600381455195089,1,4.17094219418172
"376",3,12164,8905.90972560625,-2186282.1083801,8710047.84807365,12513717.8916199,-4681952.15192635,0.648439693065415,1,4.36980143316675
"377",3,12165,14701.9634124376,-2186282.1083801,8710047.84807365,12613717.8916199,-4681952.15192635,0.648439693065415,1,4.14064085870221
"378",4,361,16025.3743199682,-2086282.1083801,8710047.84807365,1113717.8916199,7842047.84807365,0.471728891925041,1,3.55003606746498
"379",4,483,1503.48298781854,-2086282.1083801,8710047.84807365,813717.891619898,7718047.84807365,0.451997137049208,1,3.51734520759854
"380",4,727,12988.2126952042,-2086282.1083801,8710047.84807365,9913717.8916199,7594047.84807365,0.257080511668882,1,4.0370334282703
"381",4,1591,10335.8061776081,-2086282.1083801,8710047.84807365,-10686282.1083801,6850047.84807365,0.451997137049208,1,3.76791332659398
"382",4,1753,4918.18289437468,-2086282.1083801,8710047.84807365,-9186282.1083801,6726047.84807365,0.451997137049208,1,3.4193703976521
"383",4,1900,9750.29939907495,-2086282.1083801,8710047.84807365,-10486282.1083801,6602047.84807365,0.451997137049208,1,3.49503882860692
"384",4,1901,11934.9845277014,-2086282.1083801,8710047.84807365,-10386282.1083801,6602047.84807365,0.451997137049208,1,3.67309569621398
"385",4,1902,13358.8645883484,-2086282.1083801,8710047.84807365,-10286282.1083801,6602047.84807365,0.451997137049208,1,3.82637106285035
"386",4,2051,13533.2582340781,-2086282.1083801,8710047.84807365,-9386282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"387",4,2052,8661.29557375464,-2086282.1083801,8710047.84807365,-9286282.1083801,6478047.84807365,0.451997137049208,1,3.64080968243115
"388",4,2198,8626.06221653086,-2086282.1083801,8710047.84807365,-11486282.1083801,6354047.84807365,0.171465276452009,1,3.43037263190111
"389",4,2199,17610.7276355926,-2086282.1083801,8710047.84807365,-9386282.1083801,6354047.84807365,0.451997137049208,1,3.64080968243115
"390",4,2356,10335.8061775526,-2086282.1083801,8710047.84807365,11513717.8916199,6354047.84807365,0.352166794636731,1,3.80555146474948
"391",4,2361,13358.8645883565,-2086282.1083801,8710047.84807365,-9686282.1083801,6230047.84807365,0.451997137049208,1,3.71001078106629
"392",4,2362,9750.29939907804,-2086282.1083801,8710047.84807365,-9586282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"393",4,2363,16888.01295842,-2086282.1083801,8710047.84807365,-9486282.1083801,6230047.84807365,0.451997137049208,1,3.49807008223629
"394",4,2531,6576.4865539482,-2086282.1083801,8710047.84807365,-9686282.1083801,6106047.84807365,0.451997137049208,1,3.71001078106629
"395",4,2932,12991.7407298621,-2086282.1083801,8710047.84807365,-4186282.1083801,5858047.84807365,0.376357559280505,1,3.66356337985799
"396",4,3048,4196.14245429022,-2086282.1083801,8710047.84807365,11813717.8916199,5858047.84807365,0.0084831039385479,1,2.96828536177005
"397",4,3097,16025.3743200622,-2086282.1083801,8710047.84807365,-4786282.1083801,5734047.84807365,0.376357559280505,1,3.16293639911972
"398",4,3439,17146.4536185038,-2086282.1083801,8710047.84807365,-4286282.1083801,5486047.84807365,0.376357559280505,1,3.37212542684302
"399",4,3554,0,-2086282.1083801,8710047.84807365,12013717.8916199,5486047.84807365,0.171465276452009,1,3.98316495311019
"400",4,3717,10335.8061776102,-2086282.1083801,8710047.84807365,11913717.8916199,5362047.84807365,0.0084831039385479,1,3.01579909240047
"401",4,5275,17146.4536185134,-2086282.1083801,8710047.84807365,-1586282.1083801,3998047.84807365,0.530631181388248,1,4.04353000154021
"402",4,5838,14776.6777241651,-2086282.1083801,8710047.84807365,11213717.8916199,3626047.84807365,0.180796303057171,1,3.34839714625088
"403",4,5988,10335.8061776453,-2086282.1083801,8710047.84807365,12013717.8916199,3502047.84807365,0.600381455195089,1,4.31586108652829
"404",4,6011,13719.3597909989,-2086282.1083801,8710047.84807365,-1586282.1083801,3378047.84807365,0.500055374919535,1,3.86716139609834
"405",4,6012,4815.92591558783,-2086282.1083801,8710047.84807365,-1486282.1083801,3378047.84807365,0.500055374919535,1,3.99575509508468
"406",4,6288,15244.2015155593,-2086282.1083801,8710047.84807365,-10386282.1083801,3130047.84807365,0.551644020028799,1,4.28275191108852
"407",4,6837,16888.0129583734,-2086282.1083801,8710047.84807365,11113717.8916199,2758047.84807365,0.180796303057171,1,4.04742112635078
"408",4,6842,13533.2582341117,-2086282.1083801,8710047.84807365,-10186282.1083801,2634047.84807365,0.62125533480748,1,Inf
"409",4,7480,4196.14245427948,-2086282.1083801,8710047.84807365,-5986282.1083801,2014047.84807365,0.600381455195089,1,4.40415805216977
