"","V1","x","y","id"
"1530",5436,813717.891619898,3874047.84807365,1116
"1531",5434,613717.891619898,3874047.84807365,1117
"1532",5291,713717.891619898,3998047.84807365,1118
"1533",5913,3613717.8916199,3502047.84807365,1119
"1534",6062,3613717.8916199,3378047.84807365,1120
"1535",6376,6113717.8916199,3130047.84807365,1121
"1536",6375,6013717.8916199,3130047.84807365,1122
"1537",6377,6213717.8916199,3130047.84807365,1123
"1538",6378,6313717.8916199,3130047.84807365,1123
"1539",5776,5013717.8916199,3626047.84807365,1124
"1540",5468,4813717.8916199,3874047.84807365,1125
"1541",5622,4913717.8916199,3750047.84807365,1126
"1542",5624,5113717.8916199,3750047.84807365,1127
"1543",5623,5013717.8916199,3750047.84807365,1128
"1544",5174,5213717.8916199,4122047.84807365,1129
"1545",7256,-1286282.1083801,2262047.84807365,1130
"1546",6317,-186282.108380102,3130047.84807365,1131
"1547",6318,-86282.1083801016,3130047.84807365,1131
"1548",6170,-186282.108380102,3254047.84807365,1132
"1549",6171,-86282.1083801016,3254047.84807365,1132
"1550",5606,3313717.8916199,3750047.84807365,1133
"1551",6783,4913717.8916199,2758047.84807365,1134
"1552",6933,5313717.8916199,2634047.84807365,1135
"1553",6787,5313717.8916199,2758047.84807365,1136
"1554",5920,4313717.8916199,3502047.84807365,1137
"1555",5575,113717.891619898,3750047.84807365,1138
"1556",5727,113717.891619898,3626047.84807365,1138
"1557",5290,613717.891619898,3998047.84807365,1139
"1558",5433,513717.891619898,3874047.84807365,1140
"1559",5289,513717.891619898,3998047.84807365,1141
"1560",5725,-86282.1083801016,3626047.84807365,1142
"1561",5574,13717.8916198984,3750047.84807365,1143
"1562",5726,13717.8916198984,3626047.84807365,1143
"1563",5875,-186282.108380102,3502047.84807365,1144
"1564",5876,-86282.1083801016,3502047.84807365,1145
"1565",5149,513717.891619898,4122047.84807365,1146
"1566",5912,3513717.8916199,3502047.84807365,1147
"1567",6937,5713717.8916199,2634047.84807365,1148
"1568",6072,4713717.8916199,3378047.84807365,1149
"1569",5771,4513717.8916199,3626047.84807365,1150
"1570",7656,5113717.8916199,1890047.84807365,1151
"1571",7190,5213717.8916199,2386047.84807365,1152
"1572",6508,4913717.8916199,3006047.84807365,1153
"1573",7316,4913717.8916199,2262047.84807365,1154
"1574",7317,5013717.8916199,2262047.84807365,1154
"1575",6509,5113717.8916199,3006047.84807365,1155
"1576",5769,4313717.8916199,3626047.84807365,1156
"1577",5770,4413717.8916199,3626047.84807365,1157
"1578",6791,5713717.8916199,2758047.84807365,1158
"1579",6223,5213717.8916199,3254047.84807365,1159
"1580",6079,5413717.8916199,3378047.84807365,1160
"1581",6078,5313717.8916199,3378047.84807365,1161
"1582",6640,4713717.8916199,2882047.84807365,1162
"1583",6641,4813717.8916199,2882047.84807365,1162
"1584",6507,4813717.8916199,3006047.84807365,1163
"1585",6642,4913717.8916199,2882047.84807365,1164
"1586",6784,5013717.8916199,2758047.84807365,1164
"1587",6070,4413717.8916199,3378047.84807365,1165
"1588",6071,4513717.8916199,3378047.84807365,1165
"1589",6218,4613717.8916199,3254047.84807365,1165
"1590",6219,4713717.8916199,3254047.84807365,1165
"1591",6364,4613717.8916199,3130047.84807365,1166
"1592",7066,5313717.8916199,2510047.84807365,1167
"1593",6934,5413717.8916199,2634047.84807365,1168
"1594",6935,5513717.8916199,2634047.84807365,1169
"1595",7069,5613717.8916199,2510047.84807365,1169
"1596",6936,5613717.8916199,2634047.84807365,1170
"1597",6365,4713717.8916199,3130047.84807365,1171
"1598",6506,4713717.8916199,3006047.84807365,1172
"1599",7067,5413717.8916199,2510047.84807365,1173
"1600",5921,4413717.8916199,3502047.84807365,1174
"1601",6643,5013717.8916199,2882047.84807365,1175
"1602",6644,5113717.8916199,2882047.84807365,1175
"1603",6785,5113717.8916199,2758047.84807365,1175
"1604",6645,5213717.8916199,2882047.84807365,1176
"1605",6510,5213717.8916199,3006047.84807365,1177
"1606",6786,5213717.8916199,2758047.84807365,1178
"1607",7192,5413717.8916199,2386047.84807365,1179
"1608",7515,1813717.8916199,2014047.84807365,1180
"1609",7516,1913717.8916199,2014047.84807365,1180
"1610",7517,2013717.8916199,2014047.84807365,1180
"1611",7521,2413717.8916199,2014047.84807365,1180
"1612",7525,2813717.8916199,2014047.84807365,1181
"1613",7522,2513717.8916199,2014047.84807365,1182
"1614",7523,2613717.8916199,2014047.84807365,1183
"1615",7524,2713717.8916199,2014047.84807365,1183
"1616",7526,2913717.8916199,2014047.84807365,1184
"1617",7624,1713717.8916199,1890047.84807365,1185
"1618",7625,1813717.8916199,1890047.84807365,1185
"1619",7527,3013717.8916199,2014047.84807365,1186
"1620",7634,2713717.8916199,1890047.84807365,1187
"1621",7635,2813717.8916199,1890047.84807365,1187
"1622",7622,1513717.8916199,1890047.84807365,1188
"1623",7623,1613717.8916199,1890047.84807365,1188
"1624",7512,1513717.8916199,2014047.84807365,1189
"1625",7511,1413717.8916199,2014047.84807365,1190
"1626",7621,1413717.8916199,1890047.84807365,1191
"1627",7620,1313717.8916199,1890047.84807365,1192
"1628",7510,1313717.8916199,2014047.84807365,1193
"1629",5164,4213717.8916199,4122047.84807365,1194
"1630",5584,1013717.8916199,3750047.84807365,1195
"1631",5294,1013717.8916199,3998047.84807365,1196
"1632",5292,813717.891619898,3998047.84807365,1197
"1633",5150,613717.891619898,4122047.84807365,1198
"1634",5444,1913717.8916199,3874047.84807365,1199
"1635",5638,6513717.8916199,3750047.84807365,1200
"1636",5637,6413717.8916199,3750047.84807365,1201
"1637",6512,6313717.8916199,3006047.84807365,1202
"1638",6234,6313717.8916199,3254047.84807365,1203
"1639",5790,6413717.8916199,3626047.84807365,1204
"1640",5939,6413717.8916199,3502047.84807365,1205
"1641",6088,6313717.8916199,3378047.84807365,1206
"1642",5724,-186282.108380102,3626047.84807365,1207
"1643",5572,-186282.108380102,3750047.84807365,1208
"1644",5438,1013717.8916199,3874047.84807365,1209
"1645",5288,413717.891619898,3998047.84807365,1210
"1646",6232,6113717.8916199,3254047.84807365,1211
"1647",5481,6113717.8916199,3874047.84807365,1212
"1648",5332,6213717.8916199,3998047.84807365,1213
"1649",6999,-1586282.1083801,2510047.84807365,1214
"1650",7124,-1586282.1083801,2386047.84807365,1215
"1651",6719,-1586282.1083801,2758047.84807365,1216
"1652",6865,-1586282.1083801,2634047.84807365,1217
"1653",6580,-1486282.1083801,2882047.84807365,1218
"1654",4871,4013717.8916199,4370047.84807365,1219
"1655",5327,5713717.8916199,3998047.84807365,1220
"1656",5041,6213717.8916199,4246047.84807365,1221
"1657",5298,1813717.8916199,3998047.84807365,1222
"1658",5300,2013717.8916199,3998047.84807365,1223
"1659",5155,3313717.8916199,4122047.84807365,1224
"1660",5175,5313717.8916199,4122047.84807365,1225
"1661",5451,3113717.8916199,3874047.84807365,1226
"1662",5301,3113717.8916199,3998047.84807365,1227
"1663",4111,3113717.8916199,4990047.84807365,1228
"1664",4422,3513717.8916199,4742047.84807365,1229
"1665",4708,2313717.8916199,4494047.84807365,1230
"1666",4423,3613717.8916199,4742047.84807365,1231
"1667",4421,3413717.8916199,4742047.84807365,1232
"1668",4565,3013717.8916199,4618047.84807365,1233
"1669",4861,3013717.8916199,4370047.84807365,1234
"1670",4720,3513717.8916199,4494047.84807365,1235
"1671",4722,3713717.8916199,4494047.84807365,1236
"1672",4723,3813717.8916199,4494047.84807365,1237
"1673",4721,3613717.8916199,4494047.84807365,1238
"1674",4718,3313717.8916199,4494047.84807365,1239
"1675",4561,2613717.8916199,4618047.84807365,1240
"1676",4562,2713717.8916199,4618047.84807365,1240
"1677",4570,3513717.8916199,4618047.84807365,1241
"1678",4863,3213717.8916199,4370047.84807365,1242
"1679",5603,3013717.8916199,3750047.84807365,1243
"1680",5760,3413717.8916199,3626047.84807365,1244
"1681",5761,3513717.8916199,3626047.84807365,1245
"1682",7438,5413717.8916199,2138047.84807365,1246
"1683",7194,5613717.8916199,2386047.84807365,1247
"1684",7322,5513717.8916199,2262047.84807365,1248
"1685",7068,5513717.8916199,2510047.84807365,1249
"1686",7193,5513717.8916199,2386047.84807365,1250
"1687",8759,4613717.8916199,526047.84807365,1251
"1688",9203,4213717.8916199,-93952.1519263498,1252
"1689",9202,4113717.8916199,-93952.1519263498,1253
"1690",5792,6613717.8916199,3626047.84807365,1254
"1691",5616,4313717.8916199,3750047.84807365,1255
"1692",5938,6313717.8916199,3502047.84807365,1256
"1693",5940,6513717.8916199,3502047.84807365,1257
"1694",5941,6613717.8916199,3502047.84807365,1258
"1695",5789,6313717.8916199,3626047.84807365,1259
"1696",4566,3113717.8916199,4618047.84807365,1260
"1697",4414,2713717.8916199,4742047.84807365,1261
"1698",4713,2813717.8916199,4494047.84807365,1262
"1699",4415,2813717.8916199,4742047.84807365,1263
"1700",5020,4113717.8916199,4246047.84807365,1264
"1701",4567,3213717.8916199,4618047.84807365,1265
"1702",4419,3213717.8916199,4742047.84807365,1266
"1703",4420,3313717.8916199,4742047.84807365,1267
"1704",4717,3213717.8916199,4494047.84807365,1268
"1705",11167,3413717.8916199,-2697952.15192635,1269
"1706",11430,3313717.8916199,-3069952.15192635,1270
"1707",11429,3213717.8916199,-3069952.15192635,1271
"1708",10455,4013717.8916199,-1705952.15192635,1272
"1709",10540,4013717.8916199,-1829952.15192635,1272
"1710",8093,-1486282.1083801,1270047.84807365,1273
"1711",11345,3313717.8916199,-2945952.15192635,1274
"1712",9835,3913717.8916199,-837952.15192635,1275
"1713",9731,3913717.8916199,-713952.15192635,1276
"1714",9519,4013717.8916199,-465952.15192635,1277
"1715",10433,1813717.8916199,-1705952.15192635,1278
"1716",10518,1813717.8916199,-1829952.15192635,1279
"1717",10519,1913717.8916199,-1829952.15192635,1280
"1718",10520,2013717.8916199,-1829952.15192635,1281
"1719",10521,2113717.8916199,-1829952.15192635,1282
"1720",10608,2013717.8916199,-1953952.15192635,1283
"1721",10701,2013717.8916199,-2077952.15192635,1284
"1722",10607,1913717.8916199,-1953952.15192635,1285
"1723",10431,1613717.8916199,-1705952.15192635,1286
"1724",10517,1713717.8916199,-1829952.15192635,1287
"1725",10432,1713717.8916199,-1705952.15192635,1288
"1726",10354,1813717.8916199,-1581952.15192635,1289
"1727",10353,1713717.8916199,-1581952.15192635,1290
"1728",10434,1913717.8916199,-1705952.15192635,1291
"1729",10435,2013717.8916199,-1705952.15192635,1292
"1730",10436,2113717.8916199,-1705952.15192635,1293
"1731",10350,1413717.8916199,-1581952.15192635,1294
"1732",10270,1413717.8916199,-1457952.15192635,1295
"1733",4151,7513717.8916199,4990047.84807365,1296
"1734",4150,7413717.8916199,4990047.84807365,1297
"1735",10054,14313717.8916199,-1085952.15192635,1298
"1736",5024,4513717.8916199,4246047.84807365,1299
"1737",6374,5913717.8916199,3130047.84807365,1300
"1738",6373,5813717.8916199,3130047.84807365,1301
"1739",4885,5413717.8916199,4370047.84807365,1302
"1740",5031,5213717.8916199,4246047.84807365,1303
"1741",5030,5113717.8916199,4246047.84807365,1304
"1742",5177,5513717.8916199,4122047.84807365,1305
"1743",5176,5413717.8916199,4122047.84807365,1306
"1744",4579,4713717.8916199,4618047.84807365,1307
"1745",4582,5013717.8916199,4618047.84807365,1308
"1746",4884,5313717.8916199,4370047.84807365,1309
"1747",4882,5113717.8916199,4370047.84807365,1310
"1748",4883,5213717.8916199,4370047.84807365,1311
"1749",4733,5013717.8916199,4494047.84807365,1312
"1750",4735,5213717.8916199,4494047.84807365,1313
"1751",6233,6213717.8916199,3254047.84807365,1314
"1752",6087,6213717.8916199,3378047.84807365,1315
"1753",5483,6313717.8916199,3874047.84807365,1316
"1754",5317,4713717.8916199,3998047.84807365,1317
"1755",5618,4513717.8916199,3750047.84807365,1318
"1756",5316,4613717.8916199,3998047.84807365,1319
"1757",10587,-4886282.1083801,-1953952.15192635,1320
"1758",10868,-4786282.1083801,-2325952.15192635,1321
"1759",10779,-4586282.1083801,-2201952.15192635,1322
"1760",11852,-5786282.1083801,-3813952.15192635,1323
"1761",11853,-5686282.1083801,-3813952.15192635,1324
"1762",12108,-5186282.1083801,-4433952.15192635,1325
"1763",12109,-5086282.1083801,-4433952.15192635,1326
"1764",12076,-5386282.1083801,-4309952.15192635,1327
"1765",12078,-5186282.1083801,-4309952.15192635,1328
"1766",12079,-5086282.1083801,-4309952.15192635,1328
"1767",12077,-5286282.1083801,-4309952.15192635,1329
"1768",11980,-5586282.1083801,-4061952.15192635,1330
"1769",11981,-5486282.1083801,-4061952.15192635,1330
"1770",12031,-5686282.1083801,-4185952.15192635,1331
"1771",12032,-5586282.1083801,-4185952.15192635,1331
"1772",12033,-5486282.1083801,-4185952.15192635,1331
"1773",12034,-5386282.1083801,-4185952.15192635,1331
"1774",12074,-5586282.1083801,-4309952.15192635,1331
"1775",12075,-5486282.1083801,-4309952.15192635,1332
"1776",11978,-5786282.1083801,-4061952.15192635,1333
"1777",11918,-5786282.1083801,-3937952.15192635,1334
"1778",11919,-5686282.1083801,-3937952.15192635,1335
"1779",11920,-5586282.1083801,-3937952.15192635,1336
"1780",12037,-5086282.1083801,-4185952.15192635,1337
"1781",12135,-4986282.1083801,-4557952.15192635,1338
"1782",11914,-6186282.1083801,-3937952.15192635,1339
"1783",11848,-6186282.1083801,-3813952.15192635,1340
"1784",11785,-5586282.1083801,-3689952.15192635,1341
"1785",11712,-5586282.1083801,-3565952.15192635,1342
"1786",11636,-5686282.1083801,-3441952.15192635,1343
"1787",11711,-5686282.1083801,-3565952.15192635,1344
"1788",11783,-5786282.1083801,-3689952.15192635,1345
"1789",8399,-6786282.1083801,898047.84807365,1346
"1790",7884,-7186282.1083801,1518047.84807365,1347
"1791",8398,-6886282.1083801,898047.84807365,1348
"1792",7885,-7086282.1083801,1518047.84807365,1349
"1793",7986,-7086282.1083801,1394047.84807365,1350
"1794",8298,-6486282.1083801,1022047.84807365,1351
"1795",8294,-6886282.1083801,1022047.84807365,1352
"1796",8192,-6586282.1083801,1146047.84807365,1353
"1797",8193,-6486282.1083801,1146047.84807365,1353
"1798",8190,-6786282.1083801,1146047.84807365,1354
"1799",8295,-6786282.1083801,1022047.84807365,1355
"1800",10181,-4586282.1083801,-1333952.15192635,1356
"1801",10257,-4786282.1083801,-1457952.15192635,1357
"1802",10422,-4286282.1083801,-1705952.15192635,1358
"1803",10342,-4286282.1083801,-1581952.15192635,1359
"1804",10337,-4786282.1083801,-1581952.15192635,1360
"1805",10681,-4886282.1083801,-2077952.15192635,1361
"1806",10776,-4886282.1083801,-2201952.15192635,1361
"1807",10585,-5086282.1083801,-1953952.15192635,1362
"1808",10866,-4986282.1083801,-2325952.15192635,1363
"1809",10772,-5286282.1083801,-2201952.15192635,1364
"1810",10680,-4986282.1083801,-2077952.15192635,1365
"1811",10775,-4986282.1083801,-2201952.15192635,1365
"1812",10679,-5086282.1083801,-2077952.15192635,1366
"1813",10774,-5086282.1083801,-2201952.15192635,1366
"1814",10867,-4886282.1083801,-2325952.15192635,1367
"1815",10416,-4886282.1083801,-1705952.15192635,1368
"1816",10586,-4986282.1083801,-1953952.15192635,1369
"1817",10501,-4886282.1083801,-1829952.15192635,1370
"1818",10684,-4586282.1083801,-2077952.15192635,1371
"1819",10682,-4786282.1083801,-2077952.15192635,1372
"1820",10777,-4786282.1083801,-2201952.15192635,1372
"1821",10588,-4786282.1083801,-1953952.15192635,1373
"1822",10683,-4686282.1083801,-2077952.15192635,1374
"1823",10778,-4686282.1083801,-2201952.15192635,1375
"1824",10339,-4586282.1083801,-1581952.15192635,1376
"1825",10507,-4286282.1083801,-1829952.15192635,1377
"1826",10592,-4386282.1083801,-1953952.15192635,1378
"1827",10417,-4786282.1083801,-1705952.15192635,1379
"1828",11560,-5686282.1083801,-3317952.15192635,1380
"1829",10423,-4186282.1083801,-1705952.15192635,1381
"1830",10421,-4386282.1083801,-1705952.15192635,1382
"1831",10419,-4586282.1083801,-1705952.15192635,1383
"1832",11637,-5586282.1083801,-3441952.15192635,1384
"1833",9416,10813717.8916199,-341952.15192635,1385
"1834",8853,10813717.8916199,402047.84807365,1386
"1835",8936,10913717.8916199,278047.84807365,1387
"1836",9843,11213717.8916199,-837952.15192635,1388
"1837",9844,11313717.8916199,-837952.15192635,1389
"1838",8584,11813717.8916199,774047.84807365,1390
"1839",8770,10813717.8916199,526047.84807365,1391
"1840",9636,10613717.8916199,-589952.15192635,1392
"1841",9122,11813717.8916199,30047.8480736502,1393
"1842",9113,10913717.8916199,30047.8480736502,1394
"1843",8683,11913717.8916199,650047.84807365,1395
"1844",8775,11813717.8916199,526047.84807365,1396
"1845",8682,11813717.8916199,650047.84807365,1397
"1846",9528,11613717.8916199,-465952.15192635,1398
"1847",9940,11513717.8916199,-961952.15192635,1399
"1848",10035,11213717.8916199,-1085952.15192635,1400
"1849",9842,11113717.8916199,-837952.15192635,1401
"1850",8849,10013717.8916199,402047.84807365,1402
"1851",9836,10513717.8916199,-837952.15192635,1403
"1852",9931,10613717.8916199,-961952.15192635,1404
"1853",9415,10613717.8916199,-341952.15192635,1405
"1854",9209,10413717.8916199,-93952.1519263498,1406
"1855",9734,10513717.8916199,-713952.15192635,1407
"1856",9412,10313717.8916199,-341952.15192635,1408
"1857",9635,10513717.8916199,-589952.15192635,1409
"1858",9733,10413717.8916199,-713952.15192635,1410
"1859",8762,9513717.8916199,526047.84807365,1411
"1860",9841,11013717.8916199,-837952.15192635,1412
"1861",9935,11013717.8916199,-961952.15192635,1413
"1862",9939,11413717.8916199,-961952.15192635,1414
"1863",9937,11213717.8916199,-961952.15192635,1415
"1864",8674,9713717.8916199,650047.84807365,1416
"1865",9936,11113717.8916199,-961952.15192635,1417
"1866",9934,10913717.8916199,-961952.15192635,1418
"1867",10036,11313717.8916199,-1085952.15192635,1419
"1868",9204,9913717.8916199,-93952.1519263498,1420
"1869",9300,9913717.8916199,-217952.15192635,1420
"1870",6696,11013717.8916199,2882047.84807365,1421
"1871",6831,10513717.8916199,2758047.84807365,1422
"1872",8377,10013717.8916199,1022047.84807365,1423
"1873",8375,9813717.8916199,1022047.84807365,1424
"1874",8675,10013717.8916199,650047.84807365,1425
"1875",10260,-4486282.1083801,-1457952.15192635,1426
"1876",9431,12913717.8916199,-341952.15192635,1427
"1877",10263,-4186282.1083801,-1457952.15192635,1428
"1878",10787,-3786282.1083801,-2201952.15192635,1429
"1879",11793,-4786282.1083801,-3689952.15192635,1430
"1880",11642,-5086282.1083801,-3441952.15192635,1431
"1881",10502,-4786282.1083801,-1829952.15192635,1432
"1882",10677,-5286282.1083801,-2077952.15192635,1433
"1883",10583,-5286282.1083801,-1953952.15192635,1434
"1884",10773,-5186282.1083801,-2201952.15192635,1435
"1885",10678,-5186282.1083801,-2077952.15192635,1436
"1886",10503,-4686282.1083801,-1829952.15192635,1437
"1887",10590,-4586282.1083801,-1953952.15192635,1438
"1888",10508,-4186282.1083801,-1829952.15192635,1439
"1889",10593,-4286282.1083801,-1953952.15192635,1440
"1890",10505,-4486282.1083801,-1829952.15192635,1441
"1891",10504,-4586282.1083801,-1829952.15192635,1442
"1892",10685,-4486282.1083801,-2077952.15192635,1443
"1893",10591,-4486282.1083801,-1953952.15192635,1444
"1894",11710,-5786282.1083801,-3565952.15192635,1445
"1895",11634,-5886282.1083801,-3441952.15192635,1446
"1896",11635,-5786282.1083801,-3441952.15192635,1447
"1897",11557,-5986282.1083801,-3317952.15192635,1448
"1898",11709,-5886282.1083801,-3565952.15192635,1449
"1899",11633,-5986282.1083801,-3441952.15192635,1450
"1900",9128,12513717.8916199,30047.8480736502,1451
"1901",9034,12313717.8916199,154047.84807365,1452
"1902",9127,12413717.8916199,30047.8480736502,1453
"1903",9035,12413717.8916199,154047.84807365,1454
"1904",9036,12513717.8916199,154047.84807365,1455
"1905",9126,12313717.8916199,30047.8480736502,1456
"1906",10700,1913717.8916199,-2077952.15192635,1457
"1907",9221,12213717.8916199,-93952.1519263498,1458
"1908",7977,12413717.8916199,1518047.84807365,1459
"1909",7976,12313717.8916199,1518047.84807365,1460
"1910",10990,4513717.8916199,-2449952.15192635,1461
"1911",10904,4513717.8916199,-2325952.15192635,1462
"1912",11264,4513717.8916199,-2821952.15192635,1463
"1913",10817,4613717.8916199,-2201952.15192635,1464
"1914",11172,4513717.8916199,-2697952.15192635,1465
"1915",4755,7213717.8916199,4494047.84807365,1466
"1916",4756,7313717.8916199,4494047.84807365,1467
"1917",4754,7113717.8916199,4494047.84807365,1468
"1918",4453,6813717.8916199,4742047.84807365,1469
"1919",4454,6913717.8916199,4742047.84807365,1469
"1920",4456,7113717.8916199,4742047.84807365,1469
"1921",4457,7213717.8916199,4742047.84807365,1469
"1922",4600,6813717.8916199,4618047.84807365,1469
"1923",4305,7313717.8916199,4866047.84807365,1470
"1924",4458,7313717.8916199,4742047.84807365,1470
"1925",4459,7413717.8916199,4742047.84807365,1470
"1926",4601,6913717.8916199,4618047.84807365,1471
"1927",4602,7013717.8916199,4618047.84807365,1471
"1928",4603,7113717.8916199,4618047.84807365,1471
"1929",4604,7213717.8916199,4618047.84807365,1471
"1930",4304,7213717.8916199,4866047.84807365,1472
"1931",4753,7013717.8916199,4494047.84807365,1473
"1932",4460,7513717.8916199,4742047.84807365,1474
"1933",4605,7313717.8916199,4618047.84807365,1475
"1934",4606,7413717.8916199,4618047.84807365,1475
"1935",4752,6913717.8916199,4494047.84807365,1476
"1936",4607,7513717.8916199,4618047.84807365,1477
"1937",4751,6813717.8916199,4494047.84807365,1478
"1938",4750,6713717.8916199,4494047.84807365,1479
"1939",4610,7813717.8916199,4618047.84807365,1480
"1940",4152,7613717.8916199,4990047.84807365,1481
"1941",4307,7513717.8916199,4866047.84807365,1481
"1942",4308,7613717.8916199,4866047.84807365,1481
"1943",4309,7713717.8916199,4866047.84807365,1481
"1944",4455,7013717.8916199,4742047.84807365,1482
"1945",4303,7113717.8916199,4866047.84807365,1483
"1946",4306,7413717.8916199,4866047.84807365,1484
"1947",4302,7013717.8916199,4866047.84807365,1485
"1948",4462,7713717.8916199,4742047.84807365,1486
"1949",4461,7613717.8916199,4742047.84807365,1487
"1950",10038,11513717.8916199,-1085952.15192635,1488
"1951",10037,11413717.8916199,-1085952.15192635,1489
"1952",11921,-5486282.1083801,-3937952.15192635,1490
"1953",11922,-5386282.1083801,-3937952.15192635,1491
"1954",11639,-5386282.1083801,-3441952.15192635,1492
"1955",11563,-5386282.1083801,-3317952.15192635,1493
"1956",11487,-5386282.1083801,-3193952.15192635,1494
"1957",11982,-5386282.1083801,-4061952.15192635,1495
"1958",12035,-5286282.1083801,-4185952.15192635,1496
"1959",11713,-5486282.1083801,-3565952.15192635,1497
"1960",11638,-5486282.1083801,-3441952.15192635,1498
"1961",4374,-7686282.1083801,4742047.84807365,1499
"1962",4372,-7886282.1083801,4742047.84807365,1500
"1963",4217,-7686282.1083801,4866047.84807365,1501
"1964",4371,-7986282.1083801,4742047.84807365,1502
"1965",4370,-8086282.1083801,4742047.84807365,1503
"1966",4213,-8086282.1083801,4866047.84807365,1504
"1967",4521,-8186282.1083801,4618047.84807365,1505
"1968",4369,-8186282.1083801,4742047.84807365,1506
"1969",4211,-8286282.1083801,4866047.84807365,1507
"1970",5711,-7986282.1083801,3626047.84807365,1508
"1971",6007,-7686282.1083801,3378047.84807365,1509
"1972",6009,-7486282.1083801,3378047.84807365,1510
"1973",5710,-8186282.1083801,3626047.84807365,1511
"1974",5712,-7886282.1083801,3626047.84807365,1512
"1975",5713,-7786282.1083801,3626047.84807365,1513
"1976",4984,-7086282.1083801,4246047.84807365,1514
"1977",6157,-7486282.1083801,3254047.84807365,1515
"1978",5557,-8086282.1083801,3750047.84807365,1516
"1979",5127,-7786282.1083801,4122047.84807365,1517
"1980",5125,-7986282.1083801,4122047.84807365,1518
"1981",4977,-7786282.1083801,4246047.84807365,1519
"1982",5126,-7886282.1083801,4122047.84807365,1520
"1983",4976,-7886282.1083801,4246047.84807365,1521
"1984",4829,-7686282.1083801,4370047.84807365,1522
"1985",5264,-8086282.1083801,3998047.84807365,1523
"1986",5409,-8186282.1083801,3874047.84807365,1524
"1987",5555,-8286282.1083801,3750047.84807365,1525
"1988",5410,-8086282.1083801,3874047.84807365,1526
"1989",5556,-8186282.1083801,3750047.84807365,1526
"1990",5265,-7986282.1083801,3998047.84807365,1527
"1991",6008,-7586282.1083801,3378047.84807365,1528
"1992",5560,-7786282.1083801,3750047.84807365,1529
"1993",5863,-7486282.1083801,3502047.84807365,1530
"1994",5415,-7586282.1083801,3874047.84807365,1531
"1995",5714,-7686282.1083801,3626047.84807365,1532
"1996",5861,-7686282.1083801,3502047.84807365,1533
"1997",5558,-7986282.1083801,3750047.84807365,1534
"1998",5559,-7886282.1083801,3750047.84807365,1535
"1999",5561,-7686282.1083801,3750047.84807365,1536
"2000",5862,-7586282.1083801,3502047.84807365,1537
"2001",5267,-7786282.1083801,3998047.84807365,1538
"2002",5268,-7686282.1083801,3998047.84807365,1539
"2003",5411,-7986282.1083801,3874047.84807365,1540
"2004",5412,-7886282.1083801,3874047.84807365,1540
"2005",5414,-7686282.1083801,3874047.84807365,1541
"2006",5266,-7886282.1083801,3998047.84807365,1542
"2007",5413,-7786282.1083801,3874047.84807365,1543
"2008",5564,-7386282.1083801,3750047.84807365,1544
"2009",5274,-7086282.1083801,3998047.84807365,1545
"2010",5418,-7286282.1083801,3874047.84807365,1546
"2011",4837,-6886282.1083801,4370047.84807365,1547
"2012",5136,-6886282.1083801,4122047.84807365,1548
"2013",4986,-6886282.1083801,4246047.84807365,1549
"2014",4985,-6986282.1083801,4246047.84807365,1550
"2015",5135,-6986282.1083801,4122047.84807365,1551
"2016",5134,-7086282.1083801,4122047.84807365,1552
"2017",5133,-7186282.1083801,4122047.84807365,1553
"2018",5716,-7486282.1083801,3626047.84807365,1554
"2019",5563,-7486282.1083801,3750047.84807365,1555
"2020",5562,-7586282.1083801,3750047.84807365,1556
"2021",5715,-7586282.1083801,3626047.84807365,1557
"2022",5416,-7486282.1083801,3874047.84807365,1558
"2023",5417,-7386282.1083801,3874047.84807365,1558
"2024",5707,-8486282.1083801,3626047.84807365,1559
"2025",5709,-8286282.1083801,3626047.84807365,1560
"2026",5708,-8386282.1083801,3626047.84807365,1561
"2027",5273,-7186282.1083801,3998047.84807365,1562
"2028",5272,-7286282.1083801,3998047.84807365,1563
"2029",4526,-7686282.1083801,4618047.84807365,1564
"2030",4827,-7886282.1083801,4370047.84807365,1565
"2031",4828,-7786282.1083801,4370047.84807365,1566
"2032",5124,-8086282.1083801,4122047.84807365,1567
"2033",4975,-7986282.1083801,4246047.84807365,1568
"2034",4674,-7686282.1083801,4494047.84807365,1569
"2035",3264,-5086282.1083801,5610047.84807365,1570
"2036",3435,-5086282.1083801,5486047.84807365,1571
"2037",3605,-4986282.1083801,5362047.84807365,1572
"2038",3742,-7786282.1083801,5238047.84807365,1573
"2039",3743,-7686282.1083801,5238047.84807365,1574
"2040",2724,-7786282.1083801,5982047.84807365,1575
"2041",3908,-7386282.1083801,5114047.84807365,1576
"2042",3903,-7886282.1083801,5114047.84807365,1577
"2043",4059,-7886282.1083801,4990047.84807365,1578
"2044",4060,-7786282.1083801,4990047.84807365,1579
"2045",3904,-7786282.1083801,5114047.84807365,1580
"2046",3907,-7486282.1083801,5114047.84807365,1581
"2047",3745,-7486282.1083801,5238047.84807365,1582
"2048",4376,-7486282.1083801,4742047.84807365,1583
"2049",4381,-6986282.1083801,4742047.84807365,1584
"2050",4676,-7486282.1083801,4494047.84807365,1585
"2051",4830,-7586282.1083801,4370047.84807365,1586
"2052",4979,-7586282.1083801,4246047.84807365,1587
"2053",4831,-7486282.1083801,4370047.84807365,1588
"2054",5269,-7586282.1083801,3998047.84807365,1589
