"IUCN.binomial" "AllGeogRange" "Body.mass.g" "LitSz" "AdultHeadBodyLen.mm" "GestLen.d" "LitPerYear" "SocGrpSz" "WeanAge.d" "SMA.d" "NeonateBodyMass.g" "MaxLifepsan.m" "PopDen.n.km2" "brain.mass.g" "IBI.d"
"Cryptotis_mayensis" 136395 5 1.25562730374421 48.0029030888367 74.1355079432845 1.02445333415165 37.9443835683043 40.4658086526361 344.81657674963 1.19689026353224 213.062699837116 384.500435790811 0.150001296150339 269.628966970833
"Cryptotis_medellinia" 147376 16 1.01324564694812 62.3794787153482 114.106544744268 1 481.100438787846 55.8511414300596 461.4557639176 3.0413725917336 184.562916242673 235.009872862142 0.443650007453144 319.432387716336
"Cryptotis_mera" 1779 86.6953738217329 2.28890268129676 131.258319240705 32.7547315838042 2.40528919469736 1.0305385688198 23.8476653267259 111.02760462063 5.19231501209847 30.971007862796 1463.52692583083 1.20955118421383 64.3041178281978
"Cryptotis_meridensis" 46579 12.63 4.17526354303617 85.6516842883715 23.0808604809087 1.93246499320581 1 73.2209773706389 260.264601530881 0.178338217818288 53.924207017361 104.61 0.528872653272624 158.623900030196
"Cryptotis_merriami" 89551.9999999999 5 1.69791069541212 52.4257854032612 66.680200655019 1.04149736413151 18.2600927918459 36.3586513877746 206.284531738639 1.18698082981811 99.9504019536882 753.608841632846 0.144700888656536 201.582944990461
"Cryptotis_mexicana" 128756 7 2.99 60.99 37.424702443355 1.65955611671423 1.2358049028546 36.4348508220625 214.154403334561 0.798012979929426 28.3580650094558 1132.99355743769 0.22362275024275 158.082179683537
"Cryptotis_montivaga" 9295 11.29 3.24156767917747 79.6 29.7881464974314 1.65097876763691 1.14151306758308 38.1752358524023 170.547935271567 1.03907619860353 37.5775008441753 708.048895588895 0.381377706712175 137.571553563495
"Cryptotis_nigrescens" 26581 8.32 1.5310547049572 59.1018678396786 63.1429012364565 1.38828299048675 3.71674759965892 39.7332923688612 208.532233566604 1.24329401568547 78.6908764381088 676.920814142447 0.248978617996811 166.197412291216
"Cryptotis_obscura" 36469 6.9 2.8032708789139 63.900852335445 39.0919836160826 1.64170461074569 1.16063837124589 37.3936856887238 208.60861282527 0.780516396322919 28.2133453948413 1077.46273766705 0.220465613057685 161.608300790925
"Cryptotis_orophila" 109714 83.2531917959688 2.305228222955 131.932664491692 35.8377946719937 1.54274613925863 1.08745120932738 28.7157746741356 152.267690707129 5.03778007596235 44.0909141877696 1650.88939106592 1.22109979763717 136.150541769676
"Cryptotis_parva" 4518263 4.97 4.55 67.99 21.99 2.5 1 20.34 35.44 0.35 21 493.99 0.161666667 75
"Cryptotis_peregrina" 3446 91.8796681735212 3.04778991609123 143.808823907235 34.8613736013375 1.27232224200413 1.21319655170603 31.6969842019699 158.724036849188 4.64478668641858 45.1003216528289 1848.37219669336 1.35953505153278 178.002275150447
"Cryptotis_peruviensis" 10440 53.7104667380447 3.51135606565329 127.984574405004 31.3813579496847 1.04615581985343 1.01395947979003 67.1935724897843 338.595991757994 1.94986779577734 43.9527683979332 168.066236991892 1.08266732117686 352.176150705114
"Cryptotis_phillipsii" 2925 8.3 1.40120912532508 53.5989923502669 70.7394564731444 1.1394337392951 22.144069554264 38.7856456889058 212.329760930858 1.53048431795205 105.913511960732 688.077398864103 0.201729928521939 211.974148304637
"Cryptotis_squamipes" 61637 11 3.10963892755525 72.3617621251598 33.6759425947149 1.62877911329819 1 52.7687810937584 242.781952349564 0.7373653369228 32.4786979757128 199.819042951832 0.281621753008562 141.141919058453
"Cryptotis_tamensis" 4506 57.1512449938087 2.29627686067323 121.492273912293 32.7163398586088 2.32690566493187 1.0305385688198 25.245153885692 139.445889576009 4.75109134323278 36.2619232576202 1444.94452019543 1.14826319301912 82.5092137837032
"Cryptotis_thomasi" 147376 11.77 1.00120501461645 51.2332666176178 112.573593531876 1.00406288229992 648.053748255394 58.860806319497 434.201336464146 2.52785721867775 208.030474537767 246.644266845324 0.30140975125076 324.635167964337
"Cryptotis_tropicalis" 4402380 48.2512161889127 2.55164884883514 115.945750662713 30.1309887128882 1.83015387319315 1.01395947979003 56.4154212015593 209.105664561675 3.11892133081322 55.2602908016446 122.251148094314 1.1743857288204 157.557859959063
"Ctenodactylus_gundi" 570364 288.41 2 208 65.96 1 1.26724831883764 30 169.03 29.89 69.6 442.605487277558 3.42921403580035 69.7
"Ctenodactylus_vali" 65774.0000000001 173.6 2 176 59.13 2.61736869257048 1.06437018245336 29.5795987056127 340.64 17.9 60 685.787541140954 2.03918587427547 64
"Ctenomys_argentinus" 53436 221.3 2.71849591715958 203.510865086235 32.0757477825586 1.95233678442824 1 65.114715796742 265.561728741191 4.31046099085567 59.2134334572506 69.8192295363272 3.17436284363035 165.912216866383
"Ctenomys_australis" 49349 403.32 1.31573843413426 222.450409280273 110.70877152894 1.02133594922857 3.42038890765227 109.131964005145 444.020202593355 22.9369948286456 152.736949920475 77.0475974113249 5.67286132183279 350.737244761279
"Ctenomys_azarae" 10287 400 1.29178420148489 221.672321422808 109.431144951841 1.03273608520752 4.19239128312247 123.142115247381 417.190493467028 22.6983945261037 159.632380336987 95.9817098453558 5.7289601621842 351.119993334831
"Ctenomys_bergi" 9484.00000000001 62.7778273574078 2.4094920367316 121.421673806221 32.4768802772898 2.1061431913196 1 26.0941341263007 141.42117837098 4.82496385107411 35.2468720701307 1453.28377682024 1.1610004211359 90.3819652906112
"Ctenomys_boliviensis" 251983 462.6 2.64633235879104 221.1 62.9536702700829 1.01622459126733 2.14221720471849 52.8763339253587 359.194931446641 18.963252644243 137.112634887384 163.313041554234 4.44619260159834 317.18504736016
"Ctenomys_bonettoi" 28090 202.3 2.41293259489871 207.072339324366 67.2565789500894 1.01395947979003 1.7947218087991 68.5024258431778 351.384659085929 15.1867663504368 138.177441092959 116.05017499094 3.78290428140149 343.000813471645
"Ctenomys_conoveri" 143732 859.99 4 258.5 203.1 1 1 37.5 240 17.4838372352375 97.378789077818 262.284999876071 4.83257173403667 365
"Ctenomys_dorbignyi" 6225 77.4919535910699 2.16900407524949 131.318578118259 34.589024580872 1.97085034285088 1.06200974182517 26.7817777709251 154.807362745552 5.27758144026714 40.8264784219319 1735.13078856173 1.23121467847711 110.064188509477
"Ctenomys_dorsalis" 59803 165.6 2.37694473264564 200 63.157404660639 1.013100602034 1.5756904721885 65.8811167443349 356.204832007717 13.9619963247128 132.146560343621 108.848824510826 3.10560434944066 353.493706351364
"Ctenomys_emilianus" 21286 285.29 1.504583608197 208.274188223037 99.1544204881899 1.02740913466474 3.64850806232471 102.051722308476 387.236134045584 19.8374697244307 156.614514518613 50.9802874104661 4.81458460415237 346.601903577155
"Ctenomys_flamarioni" 212036.07932732 75.8486000862997 3.46648055657894 144.208116365696 31.442981751762 1.00223392701823 1.01395947979003 69.7687783457786 355.322088565329 2.18506731649405 59.3212946881111 89.8858936745155 1.64166442765643 344.508721370783
"Ctenomys_fodax" 462078 87.0644949792951 3.51761067415964 161.675963190838 33.0188240779058 1.00406288229992 1.00695555005672 70.5545087164116 353.494552478599 3.84450785096703 68.063227008081 64.2336616025691 2.19914448738353 355.562220411316
"Ctenomys_frater" 134686 172.9 2.46766259815498 188.3 60.0582764644653 1.04036726170639 1.65368756313801 57.335251323949 351.894308142865 13.3469822129107 119.657432299059 94.2974537453553 3.27474875114535 339.40535724582
"Ctenomys_goodfellowi" 8885 57.8084433068167 2.106738221209 120.944992452131 34.2150208905074 2.03728567849807 1.03770653142061 28.9980433776436 162.524299186922 5.00667988708957 40.6648350668164 1696.72788294688 1.17950350718977 100.853105007831
"Ctenomys_haigi" 41896 164 2.6 173.49 36.085556281284 1.02035339217193 1 84.6757247731737 341.301474547151 4.43301953098276 71.3768330430008 81.6450375121169 2.61230065693796 348.933531151143
"Ctenomys_knighti" 22637 316 1.40195643375566 213.499679990717 101.098819516438 1.03071843242249 3.08026501959209 105.570186499795 412.749626705772 19.5854632538942 155.644402892559 69.8953472248548 4.91393899549168 351.345851887687
"Ctenomys_lami" 5476 65.109868065984 2.24366164561695 122.964309178576 32.7077982840272 2.15477024235371 1.0305385688198 27.813990237811 161.752821351392 4.75098076620366 37.5713518442546 1681.33385277043 1.23155629980682 91.5515567393553
"Ctenomys_latro" 35058 192 3.04813670162 190.011322742621 33.7657901780071 1.02745051126673 1 82.8818124922489 357.119075405531 4.55758841616155 64.3980216691173 74.7809620605854 3.2334015510657 357.590380449914
"Ctenomys_leucodon" 56134 243.6 2.14613903291835 213.234945802757 41.9609548085966 2.07728035346446 1.00695555005672 50.2660974260994 202.90510139373 10.0622783167195 58.9547612698392 63.3630431113463 4.18091672495881 136.057830353487
"Ctenomys_lewisi" 6489.00000000001 117.2 5.43204960393315 177.5 28.3249670701262 1 1 89.9852841463931 374.193955194485 1.21218873977233 61.6885609013806 48.8006856932478 2.03247526940348 360.445099170745
"Ctenomys_magellanicus" 462078 271.44 2.56479896242386 216 63.0058867512345 1.03736803252688 1.75467199411299 59.6358566012107 363.210938633955 15.1824497665382 130.579859357255 126.038298733029 4.63924580468866 336.130055460415
"Ctenomys_maulinus" 81633 215 2.36500022421645 216.085239685923 36.8830793886238 2.01311580333838 1.02221541327848 60.1625333652494 276.843604402451 6.67775444703107 67.5813434010884 36.3609008405179 3.82203878587783 166.772521248619
"Ctenomys_mendocinus" 888779.000000001 178.44 2.92887337264831 182.567822312157 35.7360070716714 1.90827967955534 1 53.0365881304892 226.265066132585 8.38046956034257 55.9962527928645 116.287204846788 2.53116214085159 146.969774917306
"Ctenomys_minutus" 113956 92 3.84861914111362 156.99 32.2015113190038 0.998263925462489 1.69202419940706 34.4898904148128 288.106597481824 4.05490133622179 75.3213948329305 1897.55487547534 1.59919935350196 301.370843682523
"Ctenomys_occultus" 40945 150 2.27972319799377 155.455644539998 41.9142080744763 1.044297076888 1.90787475931059 32.3338443876788 254.611278077354 6.57899594100209 79.0951357300029 2078.76023265914 1.35391895586908 272.718984920385
"Ctenomys_opimus" 366580 327.05 2 213.29 60.83 1 2.18983716357152 59.2810662075572 365 17.5652903451044 145.470484021712 233.87 4.06933403481387 336.84128211372
"Ctenomys_pearsoni" 32062 212 2.68052287446809 208.332374088388 32.9949362979028 1.95604804514503 1 69.4770645928738 280.942188654432 4.60358400153724 62.6498708106868 40.6771040972188 3.33847868599075 170.254493337221
"Ctenomys_perrensi" 54908 400 1.84895411935676 244.236416879409 80.5046261333288 1.02894104293365 1.71825030169931 91.0200216060949 399.098966289568 20.5969813704448 149.043151862704 77.1858128551329 5.706999350662 344.044839377412
"Ctenomys_peruanus" 48352 488.36 3 238 120.83 1 8.60216288804293 47.715268050089 365 34.7 114.69745847626 3720.24 5.39437468807246 283.306762691475
"Ctenomys_pilarensis" 1827 88.4747329990783 2.30225502438668 132.232942319265 32.5090163395162 2.3875094945906 1.0305385688198 23.9054894279997 110.48410737066 5.2990777930801 31.0507197256845 1399.38284990525 1.21155347272438 64.0608010162661
"Ctenomys_porteousi" 42781 192.4 2.42093949851115 199.934338740218 63.4559649199224 1.02516037780074 1.64805930214039 57.6116075423871 345.163055508998 14.4621748379298 122.677024764566 132.103118289779 3.53300242704208 340.126640107561
"Ctenomys_pundti" 993994.000000001 69.0491049750731 3.65952228297126 130.310888201776 29.2851921877393 1.77720166415066 1.05065777900836 58.5941487388516 314.25723664754 3.01397130410789 57.6616207699706 99.4669566683161 1.36424322162292 172.668819879406
"Ctenomys_rionegrensis" 24693 400 1.23242008255552 262.71951582633 136.733355894729 1.03227667057161 5.38371046122329 107.822533107669 542.444016076154 32.8847136046693 203.941699561065 27.9379162220996 9.35651407860939 327.895534937599
"Ctenomys_roigi" 2532 74.5446739268393 2.35949998145245 138.562088299709 29.3200014296353 2.60551893342077 1.08032998555532 20.509096106868 101.220339301187 5.00267384721704 36.1315239370978 1843.50852096234 1.17910421358374 62.7556516071256
"Ctenomys_sociabilis" 2270 400 1.2467675252244 226.272076077437 127.031373098708 1.03229566375483 5.13411861168065 118.643101107064 430.812310985087 26.3323659708293 183.597932625601 104.784416603388 5.88891024319864 350.912407025284
"Ctenomys_steinbachi" 34781 384.99 1.20185614185515 196.6 125.502377166635 1.02807963383493 24.7110716766795 94.1502258996437 444.859600088011 29.4507458788315 187.602412527072 61.8522827816817 5.41280324671467 342.399404366577
"Ctenomys_talarum" 300286 140.84 4.34 154.010318612735 102.67 1.5 1 34.8 213.2 8 36 5187.48 1.47247242544918 214.302386780448
"Ctenomys_torquatus" 428467 209.49 2.5 187 107 1.04841904003495 3.00646291497918 78.3726472655647 355.57124413007 13.4834507944152 136.507039818408 73.959273720972 3.93401230542528 347.312768261739
"Ctenomys_tucumanus" 17012 217 2.46226687416333 205.919308962044 60.9606630720149 1.03897897192105 1.83771189947879 63.6863297766727 348.752662020824 15.1066302351443 124.993248451526 111.539724699054 4.29403095576424 340.656631337518
"Ctenomys_tulduco" 157771 106.53097599928 3.83920632461519 176.359076177822 31.69163529869 1 1.03526492384138 84.1368956033808 363.992253134258 2.01677853972521 55.805940906206 60.5514371113671 2.156179867044 363.840115661596
"Cuniculus_paca" 12506916 8172.54999999999 1.01 647.06 116.24 1.75 1 82.75 335.48 674.77 192 48.71 34.1194525630315 191
"Cuniculus_taczanowskii" 527327 8999.95 1 627.017399007989 117.9 2 1 90 365 625 150 46 32.1031923462993 183
"Cuon_alpinus" 3474274 15800 4.3 987.74 61.5 1 8 57.33 374.18 275 192 0.55 95.595 365
"Cyclopes_didactylus" 8874606 263.95 1 177.18 160 1.92594889951058 1 150 321.939674208031 13.5045110436846 27.6 32.4 4.11 184.67053954729
"Cynictis_penicillata" 1973877.815 694.41 2.15 291.87 56.83 2 1 41.76 350.57 31.2752452511917 182.4 49.40244911 10.49 365
"Cynocephalus_volans" 1421 1250 1 379.43 62.57 1.02692315122592 1 198.5 623.948812485122 35.79 210 35.4679807634239 14.7812168932323 343.754703717685
"Cynogale_bennettii" 202583 4246.57 2.3 624.54 58.5084297077429 1.42790920221642 1.18162164267276 73.7374869729435 424.566375805642 89.9618667517857 60 1.57063106044648 29.96 252.877859421111
"Cynomops_abrasus" 10300881 35.39 0.98 82.0521627805604 100.426590611388 1.01857592146231 61.5546572266843 65.8883016557453 407.586791295848 6.13494874280972 129.723449937654 159.944140158408 0.874360125818895 322.185702337171
"Cynomops_greenhalli" 2431643 15.87 0.99 61.0926988706681 110.486305734904 1 741.309799154277 62.4593103864805 468.196083359512 3.47237058845007 164.107764928797 204.738810774757 0.435895856394929 331.957852793816
"Cynomops_mexicanus" 205865 121.335886480663 4.62065019366546 175.854753399753 29.5846069693918 1 1.05095380021255 86.0509625114505 364.919454617575 2.08932923712779 53.5156676136069 74.1026640299465 2.09505366851497 362.488678315933
"Cynomops_paranus" 1887094 12.16 1.00225515698884 50.043792340505 95.9070412120255 1 328.115156210965 56.7688481776154 431.926782920593 2.61490378718842 220.977528874386 258.785938738 0.257713716616093 306.188134578856
"Cynomops_planirostris" 11390673 12.84 1 51.9696590772545 107.558281376235 1.00406288229992 426.63269779913 58.486758263757 455.61206313288 2.77928063369267 208.081536573612 183.436908245291 0.296228858190453 334.75537397637
"Cynomys_gunnisoni" 336543 797.93 4.48 279.12 29.64 1 5.65 36.65 395.29 11.4609471744735 99.7183989090838 669.1 5.16 294.182594148776
"Cynomys_leucurus" 238920 963.76 5.4 307.49 30.39 1 3.46094036402863 31.76 413.84 10.2371672211637 101.458028805541 546.43 5.69 297.80969615343
"Cynomys_ludovicianus" 1842792 797.05 4.43 294.04 33.46 1 6.13 45.57 696.9 15.24 102 1830 6.01 301.580520941874
"Cynomys_mexicanus" 3464 899.98 4.18 341.09 30.41 1 1.52318269890982 46.35 382.045177336422 6.13280176951234 83.6588780808123 139.352067534251 5.01726837307641 326.154638158943
"Cynomys_parvidens" 34585 899.98 4.89 288.47 33.8227468252198 1 2.58579329390802 49.0987015716774 371.23 8.64717639248541 90.2603834198891 3824.99 4.688368755064 315.494635470344
"Cynopterus_brachyotis" 292410 33.87 0.99 83.305392278037 117.06 2 20.1108365627958 48.99 251.71 6.2 96 366.966369124266 1.017 157.704097541768
"Cynopterus_horsfieldii" 1112397 56.01 4.04808301305734 113.515828481275 24.343234524092 2 1.00223392701823 25.9482392124816 102.513370609445 3.33247849142697 41.3700940142344 486.771927316801 1.04585551922788 52.1076439085015
"Cynopterus_luzoniensis" 104986 96.5903136287334 3.77940032046594 150.590793288146 31.2893422935291 1.01807907781331 1.53528554552563 33.7552947782669 262.344007019968 3.60237352627871 70.7740675733613 2014.19255414655 1.48726741264426 277.775741331641
"Cynopterus_minutus" 1454198 26.45 4.70757980167737 96.7987404096045 23.391551572446 2.92153206360955 1.09115013836372 23.7361353986867 52.6214490805738 1.89985113671502 30.5026341854589 378.922960642362 0.679194993650955 29.1550776932597
"Cynopterus_nusatenggara" 19923 36.44 3.52775735577047 114.264969335899 32.3652826174812 1.02932548375428 1 71.1574912140066 393.276089642948 0.562217264719106 39.2997386134247 174.044335323708 0.869631181526403 357.50797077587
"Cynopterus_sphinx" 5484221 44.71 1.5 98.99 120 2 20 32.49 312.99 11 120 347.930896358977 1.199 162.800233047499
"Cynopterus_titthaecheilus" 592569 58.33 1 104.890933572489 116.319802912516 2 85.7207589384254 66.7411343062698 301.719487045336 10.5649888761462 102.850162686879 229.492498592138 1.25747597280445 195.864360163252
"Cyttarops_alecto" 1329705 5.3 1.0728069153388 45.0446463107041 75.7181886568842 1 120.151913504574 47.966537952413 389.498749524672 1.36469030311795 225.234064836273 227.569355723464 0.175 298.286399122598
"Dacnomys_millardi" 51064 84.3351538668873 2.38709152471554 133.383181947533 34.4202661065894 1.69095526438104 1.00695555005672 28.8281536221572 180.414729987133 4.75468688173241 45.5858916552875 1608.87283106768 1.22872385273256 149.155969963464
"Dactylomys_boliviensis" 491227 728.8 2 287.285051251159 73.7949267716953 1.03150316922853 2 77.6378015924067 449.603640072632 25.3416277266337 145.982334166261 91.2384804003323 6.89246794319128 352.948843304563
"Dactylomys_dactylinus" 3454011 649.98 3.00932673080726 285.02 52.1424994303205 1.01556894653915 2 50.7562300546189 395.139466437094 19.6781967973863 122.973320719127 155.8914146148 6.27922242822375 330.696753506227
"Dactylomys_peruanus" 128219 382 1.34356116697101 224.823067025446 136.480795150178 1.06452680606559 14.1836891905397 96.0475104850596 483.039387392773 32.9378443515729 190.991860670844 56.2711227546743 6.10905137351828 329.054749127166
"Dactylonax_palpator" 6824 369.87 1.02 234.89 139.302322176796 1.04059469943336 2.75 115.001920387124 486.583472134725 28.6535083776589 183.620792333467 66.8504082397389 6.49331930897576 332.075751842253
"Dactylopsila_megalura" 2291 248.753362589437 2.22704981414976 223.08 42.2645053692395 1.91989021096029 1.06688043296483 64.2119182215232 315.029194225779 8.37401729538235 71.7437572516746 48.3208220352254 4.39100180270641 167.888160820719
"Dactylopsila_tatei" 316 252 1.92058083525962 217.658626980488 61.1137456721166 1.95138244408144 1.38295189193356 60.2058403613164 283.378938685043 15.1597644768276 96.00231060178 76.1000921231591 4.7625801571801 176.865900366121
"Dactylopsila_trivirgata" 140603 413.41 1.54 254.55 84.4844406329391 1 1 79.0519219011779 384.999774281967 26.4074415625439 115 4 7.49347977224485 365
"Dama_dama" 2357871 57224.61 1 1406.68940996839 230 1 1 177.63 543.28 4698.44 300 21.99 233.75 365
"Damaliscus_lunatus" 4353508 136000.33 0.98 1700 238 0.57 14 120 665.3 11000 216 2.74 317.2875 365
"Damaliscus_pygargus" 1394785 77784.55 1.41 1606.63311304918 240.54 1 15 121.66 620.76 6873.80999999999 260.04 24.56 207.143411060497 365
"Dasycercus_blythi" 493403 99.54 6.5 175 38.99 1 1 105.85 364.12 1.09079936971563 84 35.7781009605735 2.25131586411941 365
"Dasycercus_cristicauda" 493403 99.54 6.5 175 38.99 1 1 105.85 364.12 1.09079936971563 84 35.7781009605735 2.25131586411941 365
"Dasykaluta_rosamondae" 434052 32.17 6.64 114.326646874826 49.69 1 1 113 324.38 0.0748065232647509 36 458.329418704417 0.913200330359074 365
"Dasymys_foxi" 142062 79.6912941361206 3.40879924114435 135.6069810005 33.3865050837098 1.02715876215013 1.14076604734563 31.1305700134289 240.721853807719 3.90392006446935 46.5395796534481 1786.54188844253 1.31072189360478 258.285301822248
"Dasymys_incomtus" 7185409 127.75 2.67 164.034988650142 30.2067276769643 3.37760584816746 1.27545759596819 30 72.41 6.32859400009704 57.7480105390626 1718.4 1.53644111563237 52.3090948900281
"Dasymys_montanus" 12579 59 4.13924324511992 130.939432593158 31.5303821104343 1.01807907781331 1 74.7797869245669 347.660204915904 1.21855668938872 57.1221206712043 94.9217567784788 1.32750957965496 351.32863064916
"Dasymys_nudipes" 669869 52.6991970152549 3.6630725433498 129.476121794711 31.4224721220949 1.00406288229992 1.00695555005672 56.1148073713311 347.442529882227 2.675365598608 50.6395563895608 115.928405259572 1.3217461634142 356.352371995249
"Dasymys_rufulus" 1160276 59 3.9272529923914 115.123822984847 25.8833792956327 3.04942888371787 1.03041055791125 27.5066516320369 86.155744021028 3.27033762084141 44.1592415302432 293.23075740795 0.99602094452251 45.114050336397
"Dasyprocta_azarae" 1680118 2976.81 1.85137993035024 477.702501534461 77.5708795487806 2.26859689059641 1.38224853100141 140 417.039292884429 120.635538978297 141.6 14.0317053145806 16.8312481187182 170.012236755516
"Dasyprocta_cristata" 438899 2650.03 2 486.166864710707 84.1944765651864 1.81945852975634 1.56663562507391 140 552.915056556608 91.4197861491256 168 13.2227446979091 16.7380454584463 199.754693456475
"Dasyprocta_fuliginosa" 2654754 3500.02 2 532.110753930185 111.9 3 2 140 362.37997312428 129.09596582264 216 13.3540128492757 19.3312811555381 120
"Dasyprocta_guamara" 1256 2650.03 1.54651095452439 449.494511930588 66.6145907316913 2.16675065631211 1.31360854613946 140 498.100488336208 80.8347787957735 129.142527140767 21.7150826662226 15.420484150315 182.791182213498
"Dasyprocta_kalinowskii" 113043 2650.03 1.21923613714963 432.807876664351 99.9877956106038 1.69939086791925 1.74081301409684 140 521.31081183964 66.7408131240635 154.097676303496 44.5937849971615 15.8522327931022 214.321394385403
"Dasyprocta_leporina" 5026242 3009.99 1.4 572.29 106.39 2 3 140 193 136.420382787957 213.6 49.69 22.78 183
"Dasyprocta_mexicana" 64494 4999.99 1.19248952995929 551.363540899552 112.576701038798 1.00484648086333 1.43961987819329 140 537.844258036415 135.188028493426 157.2 26.4892401961144 28.3451002908335 359.645934210565
"Dasyprocta_prymnolopha" 1888207 2900 1.5 500.166307963864 123.418523513499 1.02408552634571 1.96397405920435 140 579.778855143192 130.965346660008 195.6 24.3382629525084 23.6837729650851 361.085350269663
"Dasyprocta_punctata" 3415222 2309.12 1.25 437.737612738834 107.65 2.87 2 140 487 22.7 120 17.44 18.34 127
"Dasypus_hybridus" 3851479 1500 8.36 356.071201681476 126.4 1.0428474809013 2.94691853499379 75.502399983927 460.991590162316 31.8475443340549 171.661868174691 8.3004338416639 13.1745913298528 340.642646138538
"Dasypus_kappleri" 6617931 9702.82999999999 4.47 555.34 66.0074740692518 1.84145540664892 1 56.5228092041409 365.40105111767 135.109853118376 168.780409613324 1.15209563758627 36.9726635168925 188.587785254664
"Dasypus_novemcinctus" 17126666 3949.01 3.96 442.79 134 1 1 136.87 511.16 96.48 180 20.37 11.265 346.718883170194
"Dasypus_pilosus" 32978 4444.98 1.22603113926535 505.913915969246 119.258249141645 0.9850489678951 2.9548065529373 120.115872269473 704.32360706713 132.793715659431 225.006756563341 27.7666074630915 33.217278409587 369.452195027188
"Dasypus_sabanicola" 438121 1150.01 4 316.847810232868 91.24 1.04322753047542 2.11726406664428 60.259080305962 451.768395346249 15.0658116846061 144.09242694917 280 7.4232701668493 349.739129112668
"Dasypus_septemcinctus" 6616624 1526.64 5.99 381.576100450119 120 1.00991425911449 2.96369039717224 73.4680193921456 569.497905924193 39.702131544448 201.6 10.57831876708 16.8241286371989 367.468613549682
"Dasypus_yepesi" 5721 63.7918859526962 2.48912341243181 119.994984286045 31.6298453807236 2.22250510376671 1.0305385688198 24.7531052491817 128.43283804614 4.62769079140072 31.4166768863513 1430.09666360732 1.15758793585432 73.6768849168913
"Dasyuroides_byrnei" 75435 109.47 5.14 158.49 32.49 2 1 118.11 299.95 0.02 84 1.86 2.33154283163716 174.5
"Dasyurus_albopunctatus" 7455 603.48 6.19 268.92 19.29 1.06330113849852 1 97.65 354.015952434386 0.502182888762463 36 119.56635884819 4.52100477717727 351.627877574159
"Dasyurus_geoffroii" 75400 1106.62 5.47 348.9 17.66 1 1 154.12 417.36 0.01 60 2.3 9.01453450693967 365
"Dasyurus_hallucatus" 467789 470.92 6.39 214.16 25.7887655194592 1 1 141.89 374.16 0.420458869494082 34.8 16.24 4.14247514106885 365
"Dasyurus_maculatus" 604301 3284.15 4.47 427.29 21 1 1 134.99 374.39 1.46198264042002 60 3.49 10.4280170821273 365
"Dasyurus_spartacus" 719 885.67 6.78 356.27 19.12 1.01077758978769 1.01395947979003 97.65 368.454000218782 0.304643345440571 52.0986873586776 46.0358915220564 6.48453703406619 348.587491629905
"Dasyurus_viverrinus" 65122 1101.49 4.7 333.38 20.5 1 1 156.6 372.1 0.01 81.6 19 7.62693287652477 365
"Daubentonia_madagascariensis" 6368 2731.37 1.01 400 166.48 0.42 1 197.7 834.72 121.79 291.6 39.79 45.08326338 760.41
"Delanymys_brooksi" 38111 4.99 3.19 66.706474363255 38.4024504157962 1.70623380950468 1.20342184889943 37.7766637053104 222.019173642993 0.79267843271086 24 872.48 0.188829407761126 162.881136167378
"Delomys_collinus" 140775 63.4567968769714 3.97439405601286 128.107800973215 32.2990683590758 1.01395947979003 1.02449896790865 65.6301871434477 356.875163937823 2.23216963108934 62.2798271361618 81.3538024643822 1.47429745703641 353.87243596886
"Delomys_dorsalis" 140775 67.5 3.32055823909197 133.779854210183 33.1859816483925 1.04912062487241 1.15671693518535 30.4720463720848 222.666833209648 3.79598059540209 44.8872589676635 1804.45091851394 1.22977365285351 238.954510385114
"Delomys_sublineatus" 215899 89.99 3.0435767430887 157.029285522063 33.3257665969993 1.0063058855007 1.02932548375428 73.8853723555583 372.796415099686 3.521527935671 64.0527075324233 65.3418328249043 2.16034997249171 359.573528793974
"Deltamys_kempi" 97796 26.4 2.01315833623074 95.5632671863101 34.8224455894776 1.7980789509502 1 67.7193281386752 283.719829323033 0.949457473167053 45.9413373968562 119.37954321439 0.697863344869649 163.419894876278
"Dendrogale_melanura" 40758 59.99 3.21259834633528 125 31.586171231941 1.04259526940269 1.03648500868119 69.6240948784501 363.951574570579 2.14573426547001 62.6980830622404 93.4244553592793 1.3868127640227 350.71770068068
"Dendrogale_murina" 2435 49.99 2.38217048321394 123.51484443487 30.1350844724651 2.96590130807107 1.20060388058395 21.1994160627692 75.6316171499574 4.79178931922691 36.3376545296365 1050.10730572457 1.04681643337863 41.1592714390882
"Dendrohyrax_arboreus" 2418284 2981.11 1.51 499.99 229.06 1 1 152.08 510.44 380 147.6 22.67 18.42 365
"Dendrohyrax_dorsalis" 3191286 3174.99 1.22 560.729363697737 236.57 1.05715376087584 1 102.52267242106 439.01 200 120 16.9617679127156 26.5517467744468 342.629009917639
"Dendrohyrax_validus" 2418284 2981.11 1.51 499.99 229.06 1 1 152.08 510.44 380 147.6 22.67 21.5085948610783 365
"Dendrolagus_bennettianus" 9327.99999999999 10458.82 1 589.554193142234 81.5726074595704 0.5 1 717.95 861.218345816853 111.170962880217 240 27.38 42.6417027091717 365
"Dendrolagus_dorianus" 31673 8976.58000000001 1.01 603.43 30 1.0162203328695 1 598.29 524.724599475582 0.760616175501801 96 36.5772498609558 18.6917658086701 324.146792285505
